Date,AAPL,AMZN,GBTC,GOOG,META,NFLX,NVDA,TSLA,^GSPC
2023-03-30,162.36000061035156,102.0,15.819999694824219,101.31999969482422,207.83999633789062,338.42999267578125,273.8299865722656,195.27999877929688,4050.830078125
2023-03-31,164.89999389648438,103.29000091552734,16.360000610351562,104.0,211.94000244140625,345.4800109863281,277.7699890136719,207.4600067138672,4109.31005859375
2023-04-03,166.1699981689453,102.41000366210938,16.049999237060547,104.91000366210938,213.07000732421875,348.2799987792969,279.6499938964844,194.77000427246094,4124.509765625
2023-04-04,165.6300048828125,103.94999694824219,15.960000038146973,105.12000274658203,214.72000122070312,346.75,274.5299987792969,192.5800018310547,4100.60009765625
2023-04-05,163.75999450683594,101.0999984741211,16.190000534057617,104.94999694824219,211.47999572753906,342.3500061035156,268.80999755859375,185.52000427246094,4090.3798828125
2023-04-06,164.66000366210938,102.05999755859375,16.209999084472656,108.9000015258789,216.10000610351562,339.3299865722656,270.3699951171875,185.05999755859375,4105.02001953125
2023-04-10,162.02999877929688,102.16999816894531,17.139999389648438,106.94999694824219,214.75,338.989990234375,275.7900085449219,184.50999450683594,4109.10986328125
2023-04-11,160.8000030517578,99.91999816894531,17.719999313354492,106.12000274658203,213.85000610351562,338.2099914550781,271.69000244140625,186.7899932861328,4108.93994140625
2023-04-12,160.10000610351562,97.83000183105469,17.06999969482422,105.22000122070312,214.0,331.0299987792969,264.95001220703125,180.5399932861328,4091.949951171875
2023-04-13,165.55999755859375,102.4000015258789,17.700000762939453,108.19000244140625,220.35000610351562,346.19000244140625,264.6300048828125,185.89999389648438,4146.22021484375
2023-04-14,165.2100067138672,102.51000213623047,17.43000030517578,109.45999908447266,221.49000549316406,338.6300048828125,267.5799865722656,185.0,4137.64013671875
2023-04-17,165.22999572753906,102.73999786376953,16.809999465942383,106.41999816894531,218.86000061035156,332.7200012207031,270.0199890136719,187.0399932861328,4151.31982421875
2023-04-18,166.47000122070312,102.30000305175781,17.139999389648438,105.12000274658203,217.88999938964844,333.70001220703125,276.6700134277344,184.30999755859375,4154.8701171875
2023-04-19,167.6300048828125,104.30000305175781,16.34000015258789,105.0199966430664,215.6999969482422,323.1199951171875,279.30999755859375,180.58999633789062,4154.52001953125
2023-04-20,166.64999389648438,103.80999755859375,15.819999694824219,105.9000015258789,213.07000732421875,325.3500061035156,271.0400085449219,162.99000549316406,4129.7900390625
2023-04-21,165.02000427246094,106.95999908447266,15.199999809265137,105.91000366210938,212.88999938964844,327.9800109863281,271.19000244140625,165.0800018310547,4133.52001953125
2023-04-24,165.3300018310547,106.20999908447266,14.989999771118164,106.77999877929688,212.7899932861328,329.0199890136719,270.4200134277344,162.5500030517578,4137.0400390625
2023-04-25,163.77000427246094,102.56999969482422,14.960000038146973,104.61000061035156,207.5500030517578,322.54998779296875,262.4100036621094,160.6699981689453,4071.6298828125
2023-04-26,163.75999450683594,104.9800033569336,15.100000381469727,104.44999694824219,209.39999389648438,321.1499938964844,269.55999755859375,153.75,4055.989990234375
2023-04-27,168.41000366210938,109.81999969482422,16.440000534057617,108.37000274658203,238.55999755859375,325.8500061035156,272.260009765625,160.19000244140625,4135.35009765625
2023-04-28,169.67999267578125,105.44999694824219,16.420000076293945,108.22000122070312,240.32000732421875,329.92999267578125,277.489990234375,164.30999755859375,4169.47998046875
2023-05-01,169.58999633789062,102.05000305175781,15.25,107.70999908447266,243.17999267578125,324.1199951171875,289.1000061035156,161.8300018310547,4167.8701171875
2023-05-02,168.5399932861328,103.62999725341797,16.209999084472656,105.9800033569336,239.24000549316406,317.54998779296875,282.1000061035156,160.30999755859375,4119.580078125
2023-05-03,167.4499969482422,103.6500015258789,16.350000381469727,106.12000274658203,237.02999877929688,319.29998779296875,278.0199890136719,160.61000061035156,4090.75
2023-05-04,165.7899932861328,104.0,16.549999237060547,105.20999908447266,233.52000427246094,320.7799987792969,275.6199951171875,161.1999969482422,4061.219970703125
2023-05-05,173.57000732421875,105.66000366210938,16.809999465942383,106.21499633789062,232.77999877929688,322.760009765625,286.79998779296875,170.05999755859375,4136.25
2023-05-08,173.5,105.83000183105469,15.510000228881836,108.23999786376953,233.27000427246094,331.2099914550781,291.510009765625,171.7899932861328,4138.1201171875
2023-05-09,171.77000427246094,106.62000274658203,15.65999984741211,107.94000244140625,233.3699951171875,332.1400146484375,285.7099914550781,169.14999389648438,4119.169921875
2023-05-10,173.55999755859375,110.19000244140625,15.390000343322754,112.27999877929688,233.0800018310547,335.4200134277344,288.8500061035156,168.5399932861328,4137.64013671875
2023-05-11,173.75,112.18000030517578,14.65999984741211,116.9000015258789,235.7899932861328,344.760009765625,285.7799987792969,172.0800018310547,4130.6201171875
2023-05-12,172.57000732421875,110.26000213623047,14.260000228881836,117.91999816894531,233.80999755859375,339.8900146484375,283.3999938964844,167.97999572753906,4124.080078125
2023-05-15,172.07000732421875,111.19999694824219,15.0,116.95999908447266,238.86000061035156,335.8900146484375,289.5299987792969,166.35000610351562,4136.27978515625
2023-05-16,172.07000732421875,113.4000015258789,14.630000114440918,120.08999633789062,238.82000732421875,333.75,292.1300048828125,166.52000427246094,4109.89990234375
2023-05-17,172.69000244140625,115.5,15.020000457763672,121.4800033569336,242.49000549316406,339.9599914550781,301.7799987792969,173.86000061035156,4158.77001953125
2023-05-18,175.0500030517578,118.1500015258789,14.420000076293945,123.5199966430664,246.85000610351562,371.2900085449219,316.7799987792969,176.88999938964844,4198.0498046875
2023-05-19,175.16000366210938,116.25,14.390000343322754,123.25,245.63999938964844,365.3599853515625,312.6400146484375,180.13999938964844,4191.97998046875
2023-05-22,174.1999969482422,115.01000213623047,14.1899995803833,125.87000274658203,248.32000732421875,363.010009765625,311.760009765625,188.8699951171875,4192.6298828125
2023-05-23,171.55999755859375,114.98999786376953,14.329999923706055,123.29000091552734,246.74000549316406,355.989990234375,306.8800048828125,185.77000427246094,4145.580078125
2023-05-24,171.83999633789062,116.75,13.694999694824219,121.63999938964844,249.2100067138672,364.8500061035156,305.3800048828125,182.89999389648438,4115.240234375
2023-05-25,172.99000549316406,115.0,13.760000228881836,124.3499984741211,252.69000244140625,359.0,379.79998779296875,184.47000122070312,4151.27978515625
2023-05-26,175.42999267578125,120.11000061035156,13.829999923706055,125.43000030517578,262.0400085449219,378.8800048828125,389.4599914550781,193.1699981689453,4205.4501953125
2023-05-30,177.3000030517578,121.66000366210938,14.350000381469727,124.63999938964844,262.5199890136719,392.9800109863281,401.1099853515625,201.16000366210938,4205.52001953125
2023-05-31,177.25,120.58000183105469,13.890000343322754,123.37000274658203,264.7200012207031,395.2300109863281,378.3399963378906,203.92999267578125,4179.830078125
2023-06-01,180.08999633789062,122.7699966430664,14.050000190734863,124.37000274658203,272.6099853515625,403.1300048828125,397.70001220703125,207.52000427246094,4221.02001953125
2023-06-02,180.9499969482422,124.25,14.380000114440918,125.2300033569336,272.6099853515625,400.4700012207031,393.2699890136719,213.97000122070312,4282.3701171875
2023-06-05,179.5800018310547,125.30000305175781,13.680999755859375,126.62999725341797,271.3900146484375,403.5400085449219,391.7099914550781,217.61000061035156,4273.7900390625
2023-06-06,179.2100067138672,126.61000061035156,14.470000267028809,127.91000366210938,271.1199951171875,399.2900085449219,386.5400085449219,221.30999755859375,4283.85009765625
2023-06-07,177.82000732421875,121.2300033569336,13.829999923706055,122.94000244140625,263.6000061035156,399.7699890136719,374.75,224.57000732421875,4267.52001953125
2023-06-08,180.57000732421875,124.25,13.850000381469727,122.66999816894531,264.5799865722656,409.3699951171875,385.1000061035156,234.86000061035156,4293.93017578125
2023-06-09,180.9600067138672,123.43000030517578,13.539999961853027,122.87000274658203,264.95001220703125,420.0199890136719,387.70001220703125,244.39999389648438,4298.85986328125
2023-06-12,183.7899932861328,126.56999969482422,13.119999885559082,124.3499984741211,271.04998779296875,423.9700012207031,394.82000732421875,249.8300018310547,4338.93017578125
2023-06-13,183.30999755859375,126.66000366210938,13.109999656677246,124.43000030517578,271.32000732421875,435.7300109863281,410.2200012207031,258.7099914550781,4369.009765625
2023-06-14,183.9499969482422,126.41999816894531,13.260000228881836,124.37999725341797,273.3500061035156,440.8599853515625,429.9700012207031,256.7900085449219,4372.58984375
2023-06-15,186.00999450683594,127.11000061035156,13.399999618530273,125.79000091552734,281.8299865722656,445.2699890136719,426.5299987792969,255.89999389648438,4425.83984375
2023-06-16,184.9199981689453,125.48999786376953,15.119999885559082,124.05999755859375,281.0,431.9599914550781,426.9200134277344,260.5400085449219,4409.58984375
2023-06-20,185.00999450683594,125.77999877929688,16.850000381469727,123.8499984741211,284.3299865722656,434.70001220703125,438.0799865722656,274.45001220703125,4388.7099609375
2023-06-21,183.9600067138672,124.83000183105469,17.719999313354492,121.26000213623047,281.6400146484375,424.45001220703125,430.45001220703125,259.4599914550781,4365.68994140625
